22406,HZ179790,03/20/2016 01:35:00 PM,088XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2221,022,21,71,01A,,,2016,04/03/2016 03:49:03 PM,,,
22302,HZ133792,01/30/2016 01:13:00 AM,059XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0713,007,16,67,01A,1167680,1865405,2016,02/06/2016 03:45:18 PM,41.786215552,-87.660742079,"(41.786215552, -87.660742079)"
22303,HZ133857,01/30/2016 02:55:00 AM,045XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,26,01A,1146222,1900113,2016,02/06/2016 03:45:18 PM,41.881892843,-87.738537596,"(41.881892843, -87.738537596)"
22304,HZ134864,01/30/2016 11:14:00 PM,011XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150174,1907398,2016,02/06/2016 03:45:18 PM,41.901807567,-87.723835772,"(41.901807567, -87.723835772)"
22308,HZ136386,02/01/2016 05:38:00 AM,090XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2222,022,21,73,01A,1170243,1844779,2016,10/02/2016 03:47:43 PM,41.729559728,-87.651943841,"(41.729559728, -87.651943841)"
22309,HZ138402,02/02/2016 10:33:00 PM,081XX S HOUSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0422,004,7,46,01A,1197905,1851505,2016,02/09/2016 03:49:11 PM,41.747370809,-87.550387856,"(41.747370809, -87.550387856)"
22310,HZ138288,02/02/2016 08:57:00 PM,034XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,1133,011,24,27,01A,1153492,1896818,2016,02/09/2016 03:49:11 PM,41.872709648,-87.711929688,"(41.872709648, -87.711929688)"
22422,HZ226455,04/15/2016 12:09:00 AM,065XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0832,008,15,66,01A,1161496,1861283,2016,04/22/2016 03:52:23 PM,41.775034731,-87.683530015,"(41.775034731, -87.683530015)"
22423,HZ227783,04/15/2016 11:38:00 PM,074XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,0732,007,17,68,01A,1174583,1855541,2016,04/22/2016 03:52:23 PM,41.758996647,-87.635725667,"(41.758996647, -87.635725667)"
22311,HZ138606,02/03/2016 08:53:00 AM,050XX W FERDINAND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1142851,1902808,2016,02/10/2016 03:53:40 PM,41.889351694,-87.750848831,"(41.889351694, -87.750848831)"
