GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US48273,48273,United States - Texas - Kleberg County,Kleberg County,38247,2992
0100000US,,United States,0500000US48275,48275,United States - Texas - Knox County,Knox County,40493,7401
0100000US,,United States,0500000US48277,48277,United States - Texas - Lamar County,Lamar County,40748,1632
0100000US,,United States,0500000US48279,48279,United States - Texas - Lamb County,Lamb County,39851,3148
0100000US,,United States,0500000US48281,48281,United States - Texas - Lampasas County,Lampasas County,49630,2600
0100000US,,United States,0500000US48283,48283,United States - Texas - La Salle County,La Salle County,37292,7064
0100000US,,United States,0500000US48285,48285,United States - Texas - Lavaca County,Lavaca County,48677,2485
0100000US,,United States,0500000US48287,48287,United States - Texas - Lee County,Lee County,53902,3576
0100000US,,United States,0500000US48289,48289,United States - Texas - Leon County,Leon County,49802,3672
0100000US,,United States,0500000US48291,48291,United States - Texas - Liberty County,Liberty County,48729,2514
0100000US,,United States,0500000US48293,48293,United States - Texas - Limestone County,Limestone County,37554,2526
0100000US,,United States,0500000US48295,48295,United States - Texas - Lipscomb County,Lipscomb County,63125,6474
0100000US,,United States,0500000US48297,48297,United States - Texas - Live Oak County,Live Oak County,50400,5652
0100000US,,United States,0500000US48299,48299,United States - Texas - Llano County,Llano County,48259,4147
0100000US,,United States,0500000US48301,48301,United States - Texas - Loving County,Loving County,(X),(X)
0100000US,,United States,0500000US48303,48303,United States - Texas - Lubbock County,Lubbock County,46075,738
0100000US,,United States,0500000US48305,48305,United States - Texas - Lynn County,Lynn County,39526,3833
0100000US,,United States,0500000US48307,48307,United States - Texas - McCulloch County,McCulloch County,40561,3136
0100000US,,United States,0500000US48309,48309,United States - Texas - McLennan County,McLennan County,42687,1183
0100000US,,United States,0500000US48311,48311,United States - Texas - McMullen County,McMullen County,46250,15303
0100000US,,United States,0500000US48313,48313,United States - Texas - Madison County,Madison County,39390,3449
0100000US,,United States,0500000US48315,48315,United States - Texas - Marion County,Marion County,34175,3051
0100000US,,United States,0500000US48317,48317,United States - Texas - Martin County,Martin County,55682,14419
0100000US,,United States,0500000US48319,48319,United States - Texas - Mason County,Mason County,37654,2989
0100000US,,United States,0500000US48321,48321,United States - Texas - Matagorda County,Matagorda County,40797,3834
0100000US,,United States,0500000US48323,48323,United States - Texas - Maverick County,Maverick County,33747,2484
0100000US,,United States,0500000US48325,48325,United States - Texas - Medina County,Medina County,57338,2701
0100000US,,United States,0500000US48327,48327,United States - Texas - Menard County,Menard County,34464,7243
0100000US,,United States,0500000US48329,48329,United States - Texas - Midland County,Midland County,68806,2877
0100000US,,United States,0500000US48331,48331,United States - Texas - Milam County,Milam County,38929,3148
0100000US,,United States,0500000US48333,48333,United States - Texas - Mills County,Mills County,43920,4799
0100000US,,United States,0500000US48335,48335,United States - Texas - Mitchell County,Mitchell County,49870,2833
0100000US,,United States,0500000US48337,48337,United States - Texas - Montague County,Montague County,46172,1893
0100000US,,United States,0500000US48339,48339,United States - Texas - Montgomery County,Montgomery County,68838,1533
0100000US,,United States,0500000US48341,48341,United States - Texas - Moore County,Moore County,49802,3723
0100000US,,United States,0500000US48343,48343,United States - Texas - Morris County,Morris County,39453,3350
0100000US,,United States,0500000US48345,48345,United States - Texas - Motley County,Motley County,31683,4603
0100000US,,United States,0500000US48347,48347,United States - Texas - Nacogdoches County,Nacogdoches County,39538,2005
0100000US,,United States,0500000US48349,48349,United States - Texas - Navarro County,Navarro County,41505,1916
0100000US,,United States,0500000US48351,48351,United States - Texas - Newton County,Newton County,38144,4657
0100000US,,United States,0500000US48353,48353,United States - Texas - Nolan County,Nolan County,37102,2028
0100000US,,United States,0500000US48355,48355,United States - Texas - Nueces County,Nueces County,50337,922
0100000US,,United States,0500000US48357,48357,United States - Texas - Ochiltree County,Ochiltree County,51517,3478
0100000US,,United States,0500000US48359,48359,United States - Texas - Oldham County,Oldham County,50893,11047
0100000US,,United States,0500000US48361,48361,United States - Texas - Orange County,Orange County,49763,2575
0100000US,,United States,0500000US48363,48363,United States - Texas - Palo Pinto County,Palo Pinto County,39516,1932
0100000US,,United States,0500000US48365,48365,United States - Texas - Panola County,Panola County,50119,2504
0100000US,,United States,0500000US48367,48367,United States - Texas - Parker County,Parker County,67288,2635
0100000US,,United States,0500000US48369,48369,United States - Texas - Parmer County,Parmer County,45326,5746
0100000US,,United States,0500000US48371,48371,United States - Texas - Pecos County,Pecos County,50305,4967
0100000US,,United States,0500000US48373,48373,United States - Texas - Polk County,Polk County,39662,2034
0100000US,,United States,0500000US48375,48375,United States - Texas - Potter County,Potter County,38159,1738
0100000US,,United States,0500000US48377,48377,United States - Texas - Presidio County,Presidio County,32132,6192
0100000US,,United States,0500000US48379,48379,United States - Texas - Rains County,Rains County,48448,3953
0100000US,,United States,0500000US48381,48381,United States - Texas - Randall County,Randall County,60972,1404
0100000US,,United States,0500000US48383,48383,United States - Texas - Reagan County,Reagan County,52181,8132
0100000US,,United States,0500000US48385,48385,United States - Texas - Real County,Real County,36523,5924
0100000US,,United States,0500000US48387,48387,United States - Texas - Red River County,Red River County,31563,3132
0100000US,,United States,0500000US48389,48389,United States - Texas - Reeves County,Reeves County,43540,4236
0100000US,,United States,0500000US48391,48391,United States - Texas - Refugio County,Refugio County,44240,4317
0100000US,,United States,0500000US48393,48393,United States - Texas - Roberts County,Roberts County,63889,9057
0100000US,,United States,0500000US48395,48395,United States - Texas - Robertson County,Robertson County,46501,3900
0100000US,,United States,0500000US48397,48397,United States - Texas - Rockwall County,Rockwall County,87524,3352
0100000US,,United States,0500000US48399,48399,United States - Texas - Runnels County,Runnels County,41526,3777
0100000US,,United States,0500000US48401,48401,United States - Texas - Rusk County,Rusk County,46173,2017
0100000US,,United States,0500000US48403,48403,United States - Texas - Sabine County,Sabine County,31307,2825
0100000US,,United States,0500000US48405,48405,United States - Texas - San Augustine County,San Augustine County,28275,3495
0100000US,,United States,0500000US48407,48407,United States - Texas - San Jacinto County,San Jacinto County,43029,4256
0100000US,,United States,0500000US48409,48409,United States - Texas - San Patricio County,San Patricio County,52261,1900
0100000US,,United States,0500000US48411,48411,United States - Texas - San Saba County,San Saba County,39040,3186
0100000US,,United States,0500000US48413,48413,United States - Texas - Schleicher County,Schleicher County,55543,7548
0100000US,,United States,0500000US48415,48415,United States - Texas - Scurry County,Scurry County,56842,5454
0100000US,,United States,0500000US48417,48417,United States - Texas - Shackelford County,Shackelford County,48750,6801
0100000US,,United States,0500000US48419,48419,United States - Texas - Shelby County,Shelby County,37756,2698
0100000US,,United States,0500000US48421,48421,United States - Texas - Sherman County,Sherman County,51987,4386
0100000US,,United States,0500000US48423,48423,United States - Texas - Smith County,Smith County,46929,1127
0100000US,,United States,0500000US48425,48425,United States - Texas - Somervell County,Somervell County,51912,7451
0100000US,,United States,0500000US48427,48427,United States - Texas - Starr County,Starr County,26172,2076
0100000US,,United States,0500000US48429,48429,United States - Texas - Stephens County,Stephens County,43951,4339
0100000US,,United States,0500000US48431,48431,United States - Texas - Sterling County,Sterling County,53456,10963
0100000US,,United States,0500000US48433,48433,United States - Texas - Stonewall County,Stonewall County,42155,8544
0100000US,,United States,0500000US48435,48435,United States - Texas - Sutton County,Sutton County,51667,6212
0100000US,,United States,0500000US48437,48437,United States - Texas - Swisher County,Swisher County,37040,5722
0100000US,,United States,0500000US48439,48439,United States - Texas - Tarrant County,Tarrant County,58711,488
0100000US,,United States,0500000US48441,48441,United States - Texas - Taylor County,Taylor County,45396,1528
0100000US,,United States,0500000US48443,48443,United States - Texas - Terrell County,Terrell County,31111,8353
0100000US,,United States,0500000US48445,48445,United States - Texas - Terry County,Terry County,37475,3195
0100000US,,United States,0500000US48447,48447,United States - Texas - Throckmorton County,Throckmorton County,41042,6334
0100000US,,United States,0500000US48449,48449,United States - Texas - Titus County,Titus County,44178,2778
