GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,MOE
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Median,Margin of Error
0100000US,,United States,0500000US47055,47055,United States - Tennessee - Giles County,Giles County,37926,3367
0100000US,,United States,0500000US47057,47057,United States - Tennessee - Grainger County,Grainger County,33626,2483
0100000US,,United States,0500000US47059,47059,United States - Tennessee - Greene County,Greene County,34438,1998
0100000US,,United States,0500000US47063,47063,United States - Tennessee - Hamblen County,Hamblen County,37661,2124
0100000US,,United States,0500000US47065,47065,United States - Tennessee - Hamilton County,Hamilton County,44384,1194
0100000US,,United States,0500000US47069,47069,United States - Tennessee - Hardeman County,Hardeman County,30734,2754
0100000US,,United States,0500000US47071,47071,United States - Tennessee - Hardin County,Hardin County,29123,2764
0100000US,,United States,0500000US47073,47073,United States - Tennessee - Hawkins County,Hawkins County,34376,2295
0100000US,,United States,0500000US47077,47077,United States - Tennessee - Henderson County,Henderson County,37647,3614
0100000US,,United States,0500000US47079,47079,United States - Tennessee - Henry County,Henry County,35081,2677
0100000US,,United States,0500000US47081,47081,United States - Tennessee - Hickman County,Hickman County,35839,2115
0100000US,,United States,0500000US47089,47089,United States - Tennessee - Jefferson County,Jefferson County,38436,2090
0100000US,,United States,0500000US47093,47093,United States - Tennessee - Knox County,Knox County,45309,1032
0100000US,,United States,0500000US47097,47097,United States - Tennessee - Lauderdale County,Lauderdale County,29891,2840
0100000US,,United States,0500000US47099,47099,United States - Tennessee - Lawrence County,Lawrence County,35445,2263
0100000US,,United States,0500000US47103,47103,United States - Tennessee - Lincoln County,Lincoln County,41170,2346
0100000US,,United States,0500000US47105,47105,United States - Tennessee - Loudon County,Loudon County,46548,2698
0100000US,,United States,0500000US47107,47107,United States - Tennessee - McMinn County,McMinn County,33437,2549
0100000US,,United States,0500000US47109,47109,United States - Tennessee - McNairy County,McNairy County,33298,2777
0100000US,,United States,0500000US47111,47111,United States - Tennessee - Macon County,Macon County,30776,2193
0100000US,,United States,0500000US47113,47113,United States - Tennessee - Madison County,Madison County,39721,2599
0100000US,,United States,0500000US47115,47115,United States - Tennessee - Marion County,Marion County,37185,3300
0100000US,,United States,0500000US47117,47117,United States - Tennessee - Marshall County,Marshall County,37359,3066
0100000US,,United States,0500000US47119,47119,United States - Tennessee - Maury County,Maury County,44990,2263
0100000US,,United States,0500000US47123,47123,United States - Tennessee - Monroe County,Monroe County,36614,3692
0100000US,,United States,0500000US47125,47125,United States - Tennessee - Montgomery County,Montgomery County,49248,1304
0100000US,,United States,0500000US47129,47129,United States - Tennessee - Morgan County,Morgan County,31448,3460
0100000US,,United States,0500000US47131,47131,United States - Tennessee - Obion County,Obion County,35391,2751
0100000US,,United States,0500000US47133,47133,United States - Tennessee - Overton County,Overton County,31523,2004
0100000US,,United States,0500000US47141,47141,United States - Tennessee - Putnam County,Putnam County,34923,1953
0100000US,,United States,0500000US47143,47143,United States - Tennessee - Rhea County,Rhea County,35563,3015
0100000US,,United States,0500000US47145,47145,United States - Tennessee - Roane County,Roane County,41496,2227
0100000US,,United States,0500000US47147,47147,United States - Tennessee - Robertson County,Robertson County,50242,2330
0100000US,,United States,0500000US47149,47149,United States - Tennessee - Rutherford County,Rutherford County,50623,1528
0100000US,,United States,0500000US47151,47151,United States - Tennessee - Scott County,Scott County,27243,2676
0100000US,,United States,0500000US47155,47155,United States - Tennessee - Sevier County,Sevier County,39534,2742
0100000US,,United States,0500000US47157,47157,United States - Tennessee - Shelby County,Shelby County,43512,748
0100000US,,United States,0500000US47163,47163,United States - Tennessee - Sullivan County,Sullivan County,37559,1555
0100000US,,United States,0500000US47165,47165,United States - Tennessee - Sumner County,Sumner County,52970,1982
0100000US,,United States,0500000US47167,47167,United States - Tennessee - Tipton County,Tipton County,51105,2672
0100000US,,United States,0500000US47177,47177,United States - Tennessee - Warren County,Warren County,32969,3724
0100000US,,United States,0500000US47179,47179,United States - Tennessee - Washington County,Washington County,39238,1915
0100000US,,United States,0500000US47183,47183,United States - Tennessee - Weakley County,Weakley County,32926,3121
0100000US,,United States,0500000US47185,47185,United States - Tennessee - White County,White County,32253,2673
0100000US,,United States,0500000US47187,47187,United States - Tennessee - Williamson County,Williamson County,84205,2487
0100000US,,United States,0500000US47189,47189,United States - Tennessee - Wilson County,Wilson County,60503,2334
0100000US,,United States,0400000US48,48,United States - Texas,Texas,46248,157
0100000US,,United States,0500000US48001,48001,United States - Texas - Anderson County,Anderson County,37924,2569
0100000US,,United States,0500000US48005,48005,United States - Texas - Angelina County,Angelina County,38753,2100
0100000US,,United States,0500000US48007,48007,United States - Texas - Aransas County,Aransas County,38824,4280
0100000US,,United States,0500000US48013,48013,United States - Texas - Atascosa County,Atascosa County,42800,4920
0100000US,,United States,0500000US48015,48015,United States - Texas - Austin County,Austin County,51141,5495
0100000US,,United States,0500000US48019,48019,United States - Texas - Bandera County,Bandera County,38848,6560
0100000US,,United States,0500000US48021,48021,United States - Texas - Bastrop County,Bastrop County,49799,3547
0100000US,,United States,0500000US48025,48025,United States - Texas - Bee County,Bee County,30685,6917
0100000US,,United States,0500000US48027,48027,United States - Texas - Bell County,Bell County,45953,1373
0100000US,,United States,0500000US48029,48029,United States - Texas - Bexar County,Bexar County,44664,569
0100000US,,United States,0500000US48037,48037,United States - Texas - Bowie County,Bowie County,38932,2054
0100000US,,United States,0500000US48039,48039,United States - Texas - Brazoria County,Brazoria County,58583,1527
0100000US,,United States,0500000US48041,48041,United States - Texas - Brazos County,Brazos County,36125,1459
0100000US,,United States,0500000US48049,48049,United States - Texas - Brown County,Brown County,36967,3324
0100000US,,United States,0500000US48053,48053,United States - Texas - Burnet County,Burnet County,47355,2750
0100000US,,United States,0500000US48055,48055,United States - Texas - Caldwell County,Caldwell County,39885,2923
0100000US,,United States,0500000US48057,48057,United States - Texas - Calhoun County,Calhoun County,42104,5518
0100000US,,United States,0500000US48061,48061,United States - Texas - Cameron County,Cameron County,28026,993
0100000US,,United States,0500000US48067,48067,United States - Texas - Cass County,Cass County,35933,1700
0100000US,,United States,0500000US48071,48071,United States - Texas - Chambers County,Chambers County,56080,3673
0100000US,,United States,0500000US48073,48073,United States - Texas - Cherokee County,Cherokee County,35934,2571
0100000US,,United States,0500000US48085,48085,United States - Texas - Collin County,Collin County,77671,1121
0100000US,,United States,0500000US48089,48089,United States - Texas - Colorado County,Colorado County,38167,4887
0100000US,,United States,0500000US48091,48091,United States - Texas - Comal County,Comal County,59450,2383
0100000US,,United States,0500000US48097,48097,United States - Texas - Cooke County,Cooke County,48041,2953
0100000US,,United States,0500000US48099,48099,United States - Texas - Coryell County,Coryell County,44817,2159
0100000US,,United States,0500000US48113,48113,United States - Texas - Dallas County,Dallas County,46330,485
0100000US,,United States,0500000US48121,48121,United States - Texas - Denton County,Denton County,68624,1367
0100000US,,United States,0500000US48135,48135,United States - Texas - Ector County,Ector County,41322,1756
0100000US,,United States,0500000US48139,48139,United States - Texas - Ellis County,Ellis County,54900,2037
0100000US,,United States,0500000US48141,48141,United States - Texas - El Paso County,El Paso County,33684,861
0100000US,,United States,0500000US48143,48143,United States - Texas - Erath County,Erath County,38777,4084
0100000US,,United States,0500000US48147,48147,United States - Texas - Fannin County,Fannin County,42526,4182
0100000US,,United States,0500000US48149,48149,United States - Texas - Fayette County,Fayette County,40882,3466
0100000US,,United States,0500000US48157,48157,United States - Texas - Fort Bend County,Fort Bend County,76635,1719
0100000US,,United States,0500000US48167,48167,United States - Texas - Galveston County,Galveston County,51885,1504
0100000US,,United States,0500000US48171,48171,United States - Texas - Gillespie County,Gillespie County,50400,4879
0100000US,,United States,0500000US48179,48179,United States - Texas - Gray County,Gray County,37243,3993
0100000US,,United States,0500000US48181,48181,United States - Texas - Grayson County,Grayson County,44045,2099
0100000US,,United States,0500000US48183,48183,United States - Texas - Gregg County,Gregg County,39707,1442
0100000US,,United States,0500000US48185,48185,United States - Texas - Grimes County,Grimes County,42729,3650
0100000US,,United States,0500000US48187,48187,United States - Texas - Guadalupe County,Guadalupe County,53009,2765
0100000US,,United States,0500000US48189,48189,United States - Texas - Hale County,Hale County,32749,1385
0100000US,,United States,0500000US48199,48199,United States - Texas - Hardin County,Hardin County,50980,2767
0100000US,,United States,0500000US48201,48201,United States - Texas - Harris County,Harris County,48604,489
0100000US,,United States,0500000US48203,48203,United States - Texas - Harrison County,Harrison County,39890,2071
0100000US,,United States,0500000US48209,48209,United States - Texas - Hays County,Hays County,52396,2354
0100000US,,United States,0500000US48213,48213,United States - Texas - Henderson County,Henderson County,36187,1824
0100000US,,United States,0500000US48215,48215,United States - Texas - Hidalgo County,Hidalgo County,28328,915
0100000US,,United States,0500000US48217,48217,United States - Texas - Hill County,Hill County,37924,2560
0100000US,,United States,0500000US48219,48219,United States - Texas - Hockley County,Hockley County,43263,3103
0100000US,,United States,0500000US48221,48221,United States - Texas - Hood County,Hood County,51526,2597
0100000US,,United States,0500000US48223,48223,United States - Texas - Hopkins County,Hopkins County,39142,2224
0100000US,,United States,0500000US48225,48225,United States - Texas - Houston County,Houston County,29893,3155
0100000US,,United States,0500000US48227,48227,United States - Texas - Howard County,Howard County,34549,3989
0100000US,,United States,0500000US48231,48231,United States - Texas - Hunt County,Hunt County,41254,2663
0100000US,,United States,0500000US48233,48233,United States - Texas - Hutchinson County,Hutchinson County,39368,2135
0100000US,,United States,0500000US48241,48241,United States - Texas - Jasper County,Jasper County,34392,2805
0100000US,,United States,0500000US48245,48245,United States - Texas - Jefferson County,Jefferson County,39327,1451
0100000US,,United States,0500000US48249,48249,United States - Texas - Jim Wells County,Jim Wells County,31616,3711
0100000US,,United States,0500000US48251,48251,United States - Texas - Johnson County,Johnson County,50188,2452
0100000US,,United States,0500000US48257,48257,United States - Texas - Kaufman County,Kaufman County,55238,3863
0100000US,,United States,0500000US48259,48259,United States - Texas - Kendall County,Kendall County,56882,5288
0100000US,,United States,0500000US48265,48265,United States - Texas - Kerr County,Kerr County,41041,3409
0100000US,,United States,0500000US48273,48273,United States - Texas - Kleberg County,Kleberg County,32472,8019
0100000US,,United States,0500000US48277,48277,United States - Texas - Lamar County,Lamar County,36804,1705
0100000US,,United States,0500000US48281,48281,United States - Texas - Lampasas County,Lampasas County,43718,5828
0100000US,,United States,0500000US48291,48291,United States - Texas - Liberty County,Liberty County,41369,2813
0100000US,,United States,0500000US48293,48293,United States - Texas - Limestone County,Limestone County,36840,5179
0100000US,,United States,0500000US48303,48303,United States - Texas - Lubbock County,Lubbock County,40221,1184
0100000US,,United States,0500000US48309,48309,United States - Texas - McLennan County,McLennan County,39088,1153
0100000US,,United States,0500000US48321,48321,United States - Texas - Matagorda County,Matagorda County,39123,3851
0100000US,,United States,0500000US48323,48323,United States - Texas - Maverick County,Maverick County,27953,2340
0100000US,,United States,0500000US48325,48325,United States - Texas - Medina County,Medina County,43977,3418
0100000US,,United States,0500000US48329,48329,United States - Texas - Midland County,Midland County,47163,2225
0100000US,,United States,0500000US48331,48331,United States - Texas - Milam County,Milam County,35977,2877
0100000US,,United States,0500000US48339,48339,United States - Texas - Montgomery County,Montgomery County,62376,1874
0100000US,,United States,0500000US48341,48341,United States - Texas - Moore County,Moore County,42150,2843
0100000US,,United States,0500000US48347,48347,United States - Texas - Nacogdoches County,Nacogdoches County,32813,2087
0100000US,,United States,0500000US48349,48349,United States - Texas - Navarro County,Navarro County,36893,2153
0100000US,,United States,0500000US48355,48355,United States - Texas - Nueces County,Nueces County,39917,1436
0100000US,,United States,0500000US48361,48361,United States - Texas - Orange County,Orange County,43682,1789
0100000US,,United States,0500000US48363,48363,United States - Texas - Palo Pinto County,Palo Pinto County,35292,2147
0100000US,,United States,0500000US48365,48365,United States - Texas - Panola County,Panola County,39708,2689
0100000US,,United States,0500000US48367,48367,United States - Texas - Parker County,Parker County,57985,2025
0100000US,,United States,0500000US48373,48373,United States - Texas - Polk County,Polk County,30147,2619
0100000US,,United States,0500000US48375,48375,United States - Texas - Potter County,Potter County,33015,1114
0100000US,,United States,0500000US48381,48381,United States - Texas - Randall County,Randall County,52161,2171
0100000US,,United States,0500000US48397,48397,United States - Texas - Rockwall County,Rockwall County,75915,3836
0100000US,,United States,0500000US48401,48401,United States - Texas - Rusk County,Rusk County,42855,3332
0100000US,,United States,0500000US48407,48407,United States - Texas - San Jacinto County,San Jacinto County,37034,6928
0100000US,,United States,0500000US48409,48409,United States - Texas - San Patricio County,San Patricio County,39132,2622
0100000US,,United States,0500000US48419,48419,United States - Texas - Shelby County,Shelby County,30383,2650
0100000US,,United States,0500000US48423,48423,United States - Texas - Smith County,Smith County,42934,1280
0100000US,,United States,0500000US48427,48427,United States - Texas - Starr County,Starr County,20963,2144
0100000US,,United States,0500000US48439,48439,United States - Texas - Tarrant County,Tarrant County,52755,625
0100000US,,United States,0500000US48441,48441,United States - Texas - Taylor County,Taylor County,39107,1602
0100000US,,United States,0500000US48449,48449,United States - Texas - Titus County,Titus County,38883,1952
0100000US,,United States,0500000US48451,48451,United States - Texas - Tom Green County,Tom Green County,38830,2316
0100000US,,United States,0500000US48453,48453,United States - Texas - Travis County,Travis County,52073,762
0100000US,,United States,0500000US48457,48457,United States - Texas - Tyler County,Tyler County,34707,4784
0100000US,,United States,0500000US48459,48459,United States - Texas - Upshur County,Upshur County,38468,2119
0100000US,,United States,0500000US48463,48463,United States - Texas - Uvalde County,Uvalde County,32424,3369
0100000US,,United States,0500000US48465,48465,United States - Texas - Val Verde County,Val Verde County,33440,2692
0100000US,,United States,0500000US48467,48467,United States - Texas - Van Zandt County,Van Zandt County,42223,2583
0100000US,,United States,0500000US48469,48469,United States - Texas - Victoria County,Victoria County,43294,2187
0100000US,,United States,0500000US48471,48471,United States - Texas - Walker County,Walker County,29817,1561
0100000US,,United States,0500000US48473,48473,United States - Texas - Waller County,Waller County,40187,5106
0100000US,,United States,0500000US48477,48477,United States - Texas - Washington County,Washington County,43591,3915
0100000US,,United States,0500000US48479,48479,United States - Texas - Webb County,Webb County,34236,1295
0100000US,,United States,0500000US48481,48481,United States - Texas - Wharton County,Wharton County,39966,2910
0100000US,,United States,0500000US48485,48485,United States - Texas - Wichita County,Wichita County,40263,1497
0100000US,,United States,0500000US48489,48489,United States - Texas - Willacy County,Willacy County,22238,1952
0100000US,,United States,0500000US48491,48491,United States - Texas - Williamson County,Williamson County,66468,1323
0100000US,,United States,0500000US48493,48493,United States - Texas - Wilson County,Wilson County,58005,5436
0100000US,,United States,0500000US48497,48497,United States - Texas - Wise County,Wise County,53968,3780
0100000US,,United States,0500000US48499,48499,United States - Texas - Wood County,Wood County,38394,2278
0100000US,,United States,0400000US49,49,United States - Utah,Utah,53324,314
0100000US,,United States,0500000US49003,49003,United States - Utah - Box Elder County,Box Elder County,52305,2330
0100000US,,United States,0500000US49005,49005,United States - Utah - Cache County,Cache County,45029,2237
0100000US,,United States,0500000US49011,49011,United States - Utah - Davis County,Davis County,63184,1373
0100000US,,United States,0500000US49021,49021,United States - Utah - Iron County,Iron County,39697,2475
0100000US,,United States,0500000US49035,49035,United States - Utah - Salt Lake County,Salt Lake County,54214,651
0100000US,,United States,0500000US49039,49039,United States - Utah - Sanpete County,Sanpete County,41003,3583
0100000US,,United States,0500000US49043,49043,United States - Utah - Summit County,Summit County,83167,5432
0100000US,,United States,0500000US49045,49045,United States - Utah - Tooele County,Tooele County,59023,2507
0100000US,,United States,0500000US49047,49047,United States - Utah - Uintah County,Uintah County,57414,7928
0100000US,,United States,0500000US49049,49049,United States - Utah - Utah County,Utah County,53692,1027
0100000US,,United States,0500000US49051,49051,United States - Utah - Wasatch County,Wasatch County,57542,7935
0100000US,,United States,0500000US49053,49053,United States - Utah - Washington County,Washington County,46993,1507
0100000US,,United States,0500000US49057,49057,United States - Utah - Weber County,Weber County,52160,1194
0100000US,,United States,0400000US50,50,United States - Vermont,Vermont,49382,678
0100000US,,United States,0500000US50001,50001,United States - Vermont - Addison County,Addison County,53475,1986
0100000US,,United States,0500000US50003,50003,United States - Vermont - Bennington County,Bennington County,45579,2888
0100000US,,United States,0500000US50005,50005,United States - Vermont - Caledonia County,Caledonia County,38707,2272
0100000US,,United States,0500000US50007,50007,United States - Vermont - Chittenden County,Chittenden County,58376,1475
0100000US,,United States,0500000US50011,50011,United States - Vermont - Franklin County,Franklin County,51145,2206
0100000US,,United States,0500000US50015,50015,United States - Vermont - Lamoille County,Lamoille County,48084,2468
0100000US,,United States,0500000US50017,50017,United States - Vermont - Orange County,Orange County,49298,1768
0100000US,,United States,0500000US50019,50019,United States - Vermont - Orleans County,Orleans County,38610,2074
0100000US,,United States,0500000US50021,50021,United States - Vermont - Rutland County,Rutland County,42916,1547
0100000US,,United States,0500000US50023,50023,United States - Vermont - Washington County,Washington County,51333,2770
0100000US,,United States,0500000US50025,50025,United States - Vermont - Windham County,Windham County,44372,2009
0100000US,,United States,0500000US50027,50027,United States - Vermont - Windsor County,Windsor County,49532,2949
0100000US,,United States,0400000US51,51,United States - Virginia,Virginia,58378,339
0100000US,,United States,0500000US51001,51001,United States - Virginia - Accomack County,Accomack County,38801,4096
0100000US,,United States,0500000US51003,51003,United States - Virginia - Albemarle County,Albemarle County,62335,5252
0100000US,,United States,0500000US51009,51009,United States - Virginia - Amherst County,Amherst County,44104,2592
0100000US,,United States,0500000US51013,51013,United States - Virginia - Arlington County,Arlington County,90047,2375
0100000US,,United States,0500000US51015,51015,United States - Virginia - Augusta County,Augusta County,47745,2318
0100000US,,United States,0500000US51019,51019,United States - Virginia - Bedford County,Bedford County,52878,4457
0100000US,,United States,0500000US51023,51023,United States - Virginia - Botetourt County,Botetourt County,58187,3886
0100000US,,United States,0500000US51027,51027,United States - Virginia - Buchanan County,Buchanan County,23975,3044
0100000US,,United States,0500000US51031,51031,United States - Virginia - Campbell County,Campbell County,42122,2090
0100000US,,United States,0500000US51033,51033,United States - Virginia - Caroline County,Caroline County,51454,4283
0100000US,,United States,0500000US51035,51035,United States - Virginia - Carroll County,Carroll County,34892,2581
0100000US,,United States,0500000US51041,51041,United States - Virginia - Chesterfield County,Chesterfield County,70350,1335
0100000US,,United States,0500000US51047,51047,United States - Virginia - Culpeper County,Culpeper County,59138,3882
0100000US,,United States,0500000US51053,51053,United States - Virginia - Dinwiddie County,Dinwiddie County,52473,3015
0100000US,,United States,0500000US51059,51059,United States - Virginia - Fairfax County,Fairfax County,102460,1205
0100000US,,United States,0500000US51061,51061,United States - Virginia - Fauquier County,Fauquier County,80549,4106
0100000US,,United States,0500000US51065,51065,United States - Virginia - Fluvanna County,Fluvanna County,57721,4184
0100000US,,United States,0500000US51067,51067,United States - Virginia - Franklin County,Franklin County,43956,2198
0100000US,,United States,0500000US51069,51069,United States - Virginia - Frederick County,Frederick County,61114,2096
0100000US,,United States,0500000US51073,51073,United States - Virginia - Gloucester County,Gloucester County,54947,3541
0100000US,,United States,0500000US51075,51075,United States - Virginia - Goochland County,Goochland County,85639,8199
0100000US,,United States,0500000US51083,51083,United States - Virginia - Halifax County,Halifax County,32901,2667
0100000US,,United States,0500000US51085,51085,United States - Virginia - Hanover County,Hanover County,74273,3807
0100000US,,United States,0500000US51087,51087,United States - Virginia - Henrico County,Henrico County,58743,1793
0100000US,,United States,0500000US51089,51089,United States - Virginia - Henry County,Henry County,33448,1810
0100000US,,United States,0500000US51093,51093,United States - Virginia - Isle of Wight County,Isle of Wight County,56955,4324
0100000US,,United States,0500000US51095,51095,United States - Virginia - James City County,James City County,67984,3340
0100000US,,United States,0500000US51099,51099,United States - Virginia - King George County,King George County,74375,7659
0100000US,,United States,0500000US51105,51105,United States - Virginia - Lee County,Lee County,26204,3633
0100000US,,United States,0500000US51107,51107,United States - Virginia - Loudoun County,Loudoun County,104612,2087
0100000US,,United States,0500000US51109,51109,United States - Virginia - Louisa County,Louisa County,50559,4347
0100000US,,United States,0500000US51117,51117,United States - Virginia - Mecklenburg County,Mecklenburg County,32459,2360
0100000US,,United States,0500000US51121,51121,United States - Virginia - Montgomery County,Montgomery County,41000,3370
0100000US,,United States,0500000US51137,51137,United States - Virginia - Orange County,Orange County,53650,3419
0100000US,,United States,0500000US51139,51139,United States - Virginia - Page County,Page County,39752,3930
0100000US,,United States,0500000US51143,51143,United States - Virginia - Pittsylvania County,Pittsylvania County,37866,2345
0100000US,,United States,0500000US51145,51145,United States - Virginia - Powhatan County,Powhatan County,78309,5897
0100000US,,United States,0500000US51147,51147,United States - Virginia - Prince Edward County,Prince Edward County,37750,6041
0100000US,,United States,0500000US51149,51149,United States - Virginia - Prince George County,Prince George County,63211,4644
0100000US,,United States,0500000US51153,51153,United States - Virginia - Prince William County,Prince William County,85538,1901
0100000US,,United States,0500000US51155,51155,United States - Virginia - Pulaski County,Pulaski County,36397,2489
0100000US,,United States,0500000US51161,51161,United States - Virginia - Roanoke County,Roanoke County,55856,2598
0100000US,,United States,0500000US51163,51163,United States - Virginia - Rockbridge County,Rockbridge County,41298,3709
0100000US,,United States,0500000US51165,51165,United States - Virginia - Rockingham County,Rockingham County,50181,2017
0100000US,,United States,0500000US51167,51167,United States - Virginia - Russell County,Russell County,31357,3515
0100000US,,United States,0500000US51169,51169,United States - Virginia - Scott County,Scott County,29243,1928
0100000US,,United States,0500000US51171,51171,United States - Virginia - Shenandoah County,Shenandoah County,47364,3908
0100000US,,United States,0500000US51173,51173,United States - Virginia - Smyth County,Smyth County,37184,3766
0100000US,,United States,0500000US51177,51177,United States - Virginia - Spotsylvania County,Spotsylvania County,73948,3553
0100000US,,United States,0500000US51179,51179,United States - Virginia - Stafford County,Stafford County,85793,3277
0100000US,,United States,0500000US51185,51185,United States - Virginia - Tazewell County,Tazewell County,32390,3187
0100000US,,United States,0500000US51187,51187,United States - Virginia - Warren County,Warren County,56443,4408
0100000US,,United States,0500000US51191,51191,United States - Virginia - Washington County,Washington County,37730,2471
0100000US,,United States,0500000US51195,51195,United States - Virginia - Wise County,Wise County,30341,2841
0100000US,,United States,0500000US51197,51197,United States - Virginia - Wythe County,Wythe County,35945,2206
0100000US,,United States,0500000US51199,51199,United States - Virginia - York County,York County,77335,3458
0100000US,,United States,0500000US51510,51510,United States - Virginia - Alexandria city,Alexandria city,77797,2097
0100000US,,United States,0500000US51540,51540,United States - Virginia - Charlottesville city,Charlottesville city,36013,2009
0100000US,,United States,0500000US51550,51550,United States - Virginia - Chesapeake city,Chesapeake city,63113,1948
0100000US,,United States,0500000US51590,51590,United States - Virginia - Danville city,Danville city,29528,2315
0100000US,,United States,0500000US51600,51600,United States - Virginia - Fairfax city,Fairfax city,93441,4852
0100000US,,United States,0500000US51630,51630,United States - Virginia - Fredericksburg city,Fredericksburg city,42909,3835
0100000US,,United States,0500000US51650,51650,United States - Virginia - Hampton city,Hampton city,47408,1472
0100000US,,United States,0500000US51660,51660,United States - Virginia - Harrisonburg city,Harrisonburg city,34905,3254
0100000US,,United States,0500000US51670,51670,United States - Virginia - Hopewell city,Hopewell city,39931,3871
0100000US,,United States,0500000US51680,51680,United States - Virginia - Lynchburg city,Lynchburg city,36385,1944
0100000US,,United States,0500000US51683,51683,United States - Virginia - Manassas city,Manassas city,74221,5273
0100000US,,United States,0500000US51700,51700,United States - Virginia - Newport News city,Newport News city,46082,1727
0100000US,,United States,0500000US51710,51710,United States - Virginia - Norfolk city,Norfolk city,40361,1019
0100000US,,United States,0500000US51730,51730,United States - Virginia - Petersburg city,Petersburg city,34573,2001
0100000US,,United States,0500000US51740,51740,United States - Virginia - Portsmouth city,Portsmouth city,43473,2059
0100000US,,United States,0500000US51760,51760,United States - Virginia - Richmond city,Richmond city,37442,1494
0100000US,,United States,0500000US51770,51770,United States - Virginia - Roanoke city,Roanoke city,35530,2103
0100000US,,United States,0500000US51775,51775,United States - Virginia - Salem city,Salem city,46997,3960
0100000US,,United States,0500000US51790,51790,United States - Virginia - Staunton city,Staunton city,39756,2694
0100000US,,United States,0500000US51800,51800,United States - Virginia - Suffolk city,Suffolk city,61464,3862
0100000US,,United States,0500000US51810,51810,United States - Virginia - Virginia Beach city,Virginia Beach city,62477,1132
0100000US,,United States,0500000US51820,51820,United States - Virginia - Waynesboro city,Waynesboro city,44039,2692
0100000US,,United States,0500000US51840,51840,United States - Virginia - Winchester city,Winchester city,43760,4186
0100000US,,United States,0400000US53,53,United States - Washington,Washington,53940,244
0100000US,,United States,0500000US53003,53003,United States - Washington - Asotin County,Asotin County,40049,4637
0100000US,,United States,0500000US53005,53005,United States - Washington - Benton County,Benton County,53050,1688
0100000US,,United States,0500000US53007,53007,United States - Washington - Chelan County,Chelan County,44633,2389
0100000US,,United States,0500000US53009,53009,United States - Washington - Clallam County,Clallam County,41797,1800
0100000US,,United States,0500000US53011,53011,United States - Washington - Clark County,Clark County,56098,1065
0100000US,,United States,0500000US53015,53015,United States - Washington - Cowlitz County,Cowlitz County,44227,1806
0100000US,,United States,0500000US53017,53017,United States - Washington - Douglas County,Douglas County,41862,2614
0100000US,,United States,0500000US53021,53021,United States - Washington - Franklin County,Franklin County,43102,3025
0100000US,,United States,0500000US53025,53025,United States - Washington - Grant County,Grant County,39604,2598
0100000US,,United States,0500000US53027,53027,United States - Washington - Grays Harbor County,Grays Harbor County,40896,1441
0100000US,,United States,0500000US53029,53029,United States - Washington - Island County,Island County,53606,2327
0100000US,,United States,0500000US53031,53031,United States - Washington - Jefferson County,Jefferson County,43409,2400
0100000US,,United States,0500000US53033,53033,United States - Washington - King County,King County,64915,653
0100000US,,United States,0500000US53035,53035,United States - Washington - Kitsap County,Kitsap County,57139,1607
0100000US,,United States,0500000US53037,53037,United States - Washington - Kittitas County,Kittitas County,39390,2921
0100000US,,United States,0500000US53039,53039,United States - Washington - Klickitat County,Klickitat County,41137,4557
0100000US,,United States,0500000US53041,53041,United States - Washington - Lewis County,Lewis County,43424,1794
0100000US,,United States,0500000US53045,53045,United States - Washington - Mason County,Mason County,45671,3327
0100000US,,United States,0500000US53047,53047,United States - Washington - Okanogan County,Okanogan County,35182,4008
0100000US,,United States,0500000US53049,53049,United States - Washington - Pacific County,Pacific County,37092,2239
0100000US,,United States,0500000US53053,53053,United States - Washington - Pierce County,Pierce County,54440,779
0100000US,,United States,0500000US53057,53057,United States - Washington - Skagit County,Skagit County,50107,1273
0100000US,,United States,0500000US53061,53061,United States - Washington - Snohomish County,Snohomish County,61881,967
0100000US,,United States,0500000US53063,53063,United States - Washington - Spokane County,Spokane County,44694,764
0100000US,,United States,0500000US53065,53065,United States - Washington - Stevens County,Stevens County,39474,2855
0100000US,,United States,0500000US53067,53067,United States - Washington - Thurston County,Thurston County,55129,1269
0100000US,,United States,0500000US53071,53071,United States - Washington - Walla Walla County,Walla Walla County,42269,3015
0100000US,,United States,0500000US53073,53073,United States - Washington - Whatcom County,Whatcom County,46766,1796
0100000US,,United States,0500000US53075,53075,United States - Washington - Whitman County,Whitman County,32083,2662
0100000US,,United States,0500000US53077,53077,United States - Washington - Yakima County,Yakima County,40321,1333
0100000US,,United States,0400000US54,54,United States - West Virginia,West Virginia,36088,408
0100000US,,United States,0500000US54003,54003,United States - West Virginia - Berkeley County,Berkeley County,52795,2824
0100000US,,United States,0500000US54005,54005,United States - West Virginia - Boone County,Boone County,37815,4068
0100000US,,United States,0500000US54009,54009,United States - West Virginia - Brooke County,Brooke County,38711,4219
0100000US,,United States,0500000US54011,54011,United States - West Virginia - Cabell County,Cabell County,33971,2082
0100000US,,United States,0500000US54019,54019,United States - West Virginia - Fayette County,Fayette County,29229,1474
0100000US,,United States,0500000US54025,54025,United States - West Virginia - Greenbrier County,Greenbrier County,32608,2311
0100000US,,United States,0500000US54027,54027,United States - West Virginia - Hampshire County,Hampshire County,36071,5026
